X,Y,LAT,LONG,FC,DSG,SORT_NAME_,FULL_NAME_,FULL_NAM_1,SORT_NAM_1,FULL_NAM_2,FULL_NAM_3,NOTE,ADM1_1,ADM2,ADM3,NO_ADM4,ID_ADM4,NOM_ADM4,ADM4,bbox
-73.7,18.366667,18.366667,-73.7,P,PPL,CASIMIR,Casimir,Casimir,CASIMIR,Casimir,Casimir,,Sud,Cayes,LES CAYES,10,711-06,10ème Dory,DORY,"(4:-73.75703268940691,18.34503654659949,-73.6864555023194,18.4210272611993)"
-72.4,18.333333,18.333333,-72.4,P,PPL,CASIMIR,Casimir,Casimir,CASIMIR,Casimir,Casimir,,Sud-Est,Jacmel,JACMEL,2,211-02,2ème Fond Melon,FOND MELON (Selle et,"(4:-72.46203577612999,18.2848819516409,-72.36785374065744,...)"
-72.0,18.75,18.75,-72,P,PPL,CASENEUVA,Caseneuva,Caseneuva,CASENEUVA,Caseneuva,Caseneuva,,Centre,Mirebalais,MIREBALAIS,5,621-03,5ème Gascogne,GASCOGNE,"(4:-72.0911894828082,18.71869757043669,-71.971083203327,18.81749268913649)"
-71.966667,19.45,19.45,-71.966667,P,PPL,LAPOLLIERE,La Pollière,La Polliere,LAPOLLIERE,La Pollière,La Polliere,,Nord-Est,Valières,VALLIERE,2,441-02,2ème Grosse Roche,ECREVISSE / GROSSE R,"(4:-72.02520848428395,19.44063145098085,-71.95253518974704,...)"
-72.783333,19.95,19.95,-72.783333,P,PPL,LAPOINTE,La Pointe,La Pointe,LAPOINTE,La Pointe,La Pointe,,Nord-Ouest,Port-de-Paix,PORT DE PAIX,1,911-01,1ère Baudin,BAUDIN,"(4:-72.82082438573667,19.90435495072057,-72.769708091555,19.95258771175367)"
-71.866667,18.65,18.65,-71.866667,P,PPL,LAPOINTE,La Pointe,La Pointe,LAPOINTE,La Pointe,La Pointe,,Ouest,Croix des Bouquets,CORNILLON / GRD BOIS,2,134-04,2ème Boucan Bois Pin,BOUCAN BOIS PIN,"(4:-71.92406913338363,18.62707730417441,-71.80693871415019,...)"
-73.75,18.316667,18.316667,-73.75,P,PPL,LABARRIERE,Labarrière,Labarriere,LABARRIERE,Labarrière,Labarriere,,Sud,Cayes,LES CAYES,9,711-05,9ème Mercy,MERCY,"(4:-73.78083769270518,18.23897625744848,-73.72270109637833,...)"
-72.233333,19.483333,19.483333,-72.233333,P,PPL,LABARONNE,La Baronne,La Baronne,LABARONNE,La Baronne,La Baronne,,Nord,Saint Raphaël,ST. RAPHAEL,1,341-01,1ère Bois Neuf,BOIS NEUF,"(4:-72.25705812882944,19.41361804433745,-72.20062603286499,...)"
-73.8,18.25,18.25,-73.8,P,PPL,LABARETTE,Labarette,Labarette,LABARETTE,Labarette,Labarette,,Sud,Cayes,LES CAYES,2,711-02,2ème Fonfrède,FONFREDE,"(4:-73.87574498644182,18.2101459639652,-73.77263091678321,...)"
-73.15,18.266667,18.266667,-73.15,P,PPL,LABALEINE,La Baleine,La Baleine,LABALEINE,La Baleine,La Baleine,,Sud,Aquin,AQUIN,4,731-04,4ème Flamands,FLAMANT,"(4:-73.31157003083212,18.18897507224193,-73.10523515817584,...)"
-71.8,19.55,19.55,-71.8,P,PPL,LABAISE,La Baise,La Baise,LABAISE,La Baise,La Baise,,Nord-Est,Ouanaminte,OUANAMINTHE,1,421-01,1ère Haut Maribahoux,HAUT MARIBAHOUX,"(4:-71.82459339157163,19.52132878279724,-71.71194023815133,...)"
-72.0,19.616667,19.616667,-72,P,PPL,LABADY,Labady,Labady,LABADY,Labady,Labady,,Nord-Est,Trou du Nord,TROU DU NORD,1,431-01,1ère Garcin,GARCIN,"(4:-72.02436879988005,19.59863797096574,-71.98337763267148,...)"
-73.2,18.316667,18.316667,-73.2,P,PPL,LABADI,Labadi,Labadi,LABADI,Labadi,Labadi,,Sud,Aquin,AQUIN,6,731-06,6ème La Colline,LA COLLINE,"(4:-73.28442036970415,18.2731304520089,-73.16300947160966,...)"
-73.2,18.316667,18.316667,-73.2,P,PPL,LABADY,Labady,Labady,LABADY,Labady,Labady,,Sud,Aquin,AQUIN,6,731-06,6ème La Colline,LA COLLINE,"(4:-73.28442036970415,18.2731304520089,-73.16300947160966,...)"
-72.483333,19.516667,19.516667,-72.483333,P,PPL,LABADIE,Labadie,Labadie,LABADIE,Labadie,Labadie,,Artibonite,Gonaïves,ENNERY,4,512-04,4ème Puiloreau,PUILBOREAU,"(4:-72.49761200389071,19.46014024897346,-72.40250381959544,...)"
-72.243889,19.772222,19.772222,-72.243889,P,PPL,LABADY,Labady,Labady,LABADY,Labady,Labady,,Nord,Cap Haïtien,CAP HAITIEN,1,311-01,1ère Bande du Nord,BANDE DU NORD,"(4:-72.25983685228874,19.74736641922505,-72.18898868687825,...)"
-72.243889,19.772222,19.772222,-72.243889,P,PPL,LABADI,Labadi,Labadi,LABADI,Labadi,Labadi,,Nord,Cap Haïtien,CAP HAITIEN,1,311-01,1ère Bande du Nord,BANDE DU NORD,"(4:-72.25983685228874,19.74736641922505,-72.18898868687825,...)"
-73.216667,18.35,18.35,-73.216667,P,PPL,LABADI,Labadi,Labadi,LABADI,Labadi,Labadi,,Sud,Aquin,AQUIN,10,731-08,10ème Guirand,GUIRAND,"(4:-73.22815206456596,18.31566940012289,-73.09676769487305,...)"
-73.433333,18.333333,18.333333,-73.433333,P,PPL,LABADI,Labadi,Labadi,LABADI,Labadi,Labadi,,Sud,Aquin,AQUIN,3,731-03,3ème Brodequin,BRODEQUIN,"(4:-73.46383823134914,18.24881746755227,-73.38985933883725,...)"
-72.616667,19.866667,19.866667,-72.616667,P,PPL,BARRIEREROUGE,Barrière Rouge,Barriere Rouge,BARRIEREROUGE,Barrière Rouge,Barriere Rouge,,Nord-Ouest,Saint Louis du Nord,ANSE A FOLEUR,2,922-02,2ème Mayance,MAYANCE,"(4:-72.67109290831092,19.85178833336505,-72.60120723512563,...)"
-72.383333,18.383333,18.383333,-72.383333,P,PPL,BARRIEREROCHE,Barrière Roche,Barriere Roche,BARRIEREROCHE,Barrière Roche,Barriere Roche,,Ouest,Port-au-Prince,CARREFOUR,21,113-12,21ème Berly,BERLY,"(4:-72.40746532716298,18.37797522107974,-72.34620187711477,...)"
-72.633333,18.433333,18.433333,-72.633333,P,PPL,BARRIEREJEUDI,Barrière Jeudi,Barriere Jeudi,BARRIEREJEUDI,Barrière Jeudi,Barriere Jeudi,,Ouest,Léogâne,LEOGANE,12,121-10,12ème Cormiers,CORMIERS,"(4:-72.64233291033537,18.37894821019194,-72.57891519727838,...)"
-72.633333,18.433333,18.433333,-72.633333,P,PPL,BARRIEREJEUDY,Barrière Jeudy,Barriere Jeudy,BARRIEREJEUDY,Barrière Jeudy,Barriere Jeudy,,Ouest,Léogâne,LEOGANE,12,121-10,12ème Cormiers,CORMIERS,"(4:-72.64233291033537,18.37894821019194,-72.57891519727838,...)"
-72.316667,18.6,18.6,-72.316667,P,PPL,BARRIEREFER,Barrière Fer,Barriere Fer,BARRIEREFER,Barrière Fer,Barriere Fer,,Ouest,Port-au-Prince,DELMAS,2,112-02,2ème Varreux,VARREUX,"(4:-72.32153404086313,18.58034335236397,-72.28479840262401,...)"
-72.533333,19.716667,19.716667,-72.533333,P,PPL,BRASGAUCHE,Bras Gauche,Bras Gauche,BRASGAUCHE,Bras Gauche,Bras Gauche,,Nord,Plaisance,PILATE,5,372-05,5ème Dubourgs,DUBOURGS,"(4:-72.54131512709131,19.68285208905286,-72.50680431266875,...)"
-72.583333,19.883333,19.883333,-72.583333,P,PPL,GRANDPLATEAU,Grand Plateau,Grand Plateau,GRANDPLATEAU,Grand Plateau,Grand Plateau,,Nord-Ouest,Saint Louis du Nord,ANSE A FOLEUR,3,922-03,3ème Cote de Fer,COTE DE FER,"(4:-72.62213778573005,19.83985589013736,-72.56004941994462,...)"
-72.583333,19.883333,19.883333,-72.583333,P,PPL,GRANDPLATO,Grand Plato,Grand Plato,GRANDPLATO,Grand Plato,Grand Plato,,Nord-Ouest,Saint Louis du Nord,ANSE A FOLEUR,3,922-03,3ème Cote de Fer,COTE DE FER,"(4:-72.62213778573005,19.83985589013736,-72.56004941994462,...)"
-73.65,18.266667,18.266667,-73.65,P,PPL,GRANDPLACE,Grand Place,Grand Place,GRANDPLACE,Grand Place,Grand Place,,Sud,Aquin,CAVAILLON,1,733-01,1ère Boileau,BOILEAU,"(4:-73.68838081682111,18.20985684811524,-73.55440862725618,...)"
-72.9,18.783333,18.783333,-72.9,P,PPL,GRANDPIQUE,Grand Pique,Grand Pique,GRANDPIQUE,Grand Pique,Grand Pique,,Ouest,La Gonave,ANSE-A-GALET,1,151-01,1ère Palma,PALMA,"(4:-72.96853256032927,18.73599095511867,-72.81614434798314,...)"
-71.866667,19.45,19.45,-71.866667,P,PPL,GRANDON,Grandon,Grandon,GRANDON,Grandon,Grandon,,Nord-Est,Fort-Liberté,FORT LIBERTE,1,411-03,1ère L'Oiseau,LOISEAU,"(4:-71.8956519443816,19.42404068682839,-71.82069974080025,...)"
-72.016667,18.683333,18.683333,-72.016667,P,PPL,GRANDOIT,Grandoit,Grandoit,GRANDOIT,Grandoit,Grandoit,,Ouest,Croix des Bouquets,CORNILLON / GRD BOIS,1,134-01,1ère Plaine Céleste,PLAINE CELESTE,"(4:-72.05742968772978,18.62757435227468,-71.95371905728854,...)"
-72.616667,19.666667,19.666667,-72.616667,P,PPL,LARATE,La Rate,La Rate,LARATE,La Rate,La Rate,,Artibonite,Gros Morne,GROS MORNE,1,521-01,1ère Boucan Richard,BOUCAN RICHARD,"(4:-72.6534976958618,19.63357777459481,-72.57082701675324,...)"
-72.366667,18.416667,18.416667,-72.366667,P,PPL,RATE,Rate,Rate,RATE,Rate,Rate,,Ouest,Port-au-Prince,KENSCOFF,5,115-05,2ème Bongars,BONGARS,"(4:-72.39056560721684,18.39351661759798,-72.30467546939724,...)"
-72.366667,18.416667,18.416667,-72.366667,P,PPL,LARATE,La Rate,La Rate,LARATE,La Rate,La Rate,,Ouest,Port-au-Prince,KENSCOFF,5,115-05,2ème Bongars,BONGARS,"(4:-72.39056560721684,18.39351661759798,-72.30467546939724,...)"
-73.65,18.283333,18.283333,-73.65,P,PPL,BOILEAU,Boileau,Boileau,BOILEAU,Boileau,Boileau,,Sud,Aquin,CAVAILLON,1,733-01,1ère Boileau,BOILEAU,"(4:-73.68838081682111,18.20985684811524,-73.55440862725618,...)"
-72.416667,19.183333,19.183333,-72.416667,P,PPL,BOFORT,Bofort,Bofort,BOFORT,Bofort,Bofort,,Artibonite,Dessalines,DESSALINES / MARCHANDES,4,541-04,4ème Poste Pierrot,POSTE PIERROT,"(4:-72.51538464268697,19.13007510418288,-72.38898961727688,...)"
-72.133333,18.566667,18.566667,-72.133333,P,PPL,BOEN,Boen,Boen,BOEN,Boen,Boen,,Ouest,Croix des Bouquets,GANTHIER,2,133-02,2ème Balan,BALAN,"(4:-72.15067537336961,18.52599657468232,-71.9551354571355,...)"
-73.7,18.4,18.4,-73.7,P,PPL,BODONIQUE,Bodonique,Bodonique,BODONIQUE,Bodonique,Bodonique,,Sud,Cayes,LES CAYES,10,711-06,10ème Dory,DORY,"(4:-73.75703268940691,18.34503654659949,-73.6864555023194,18.4210272611993)"
-72.966667,19.783333,19.783333,-72.966667,P,PPL,BASMAHOTIERE,Bas Mahotière,Bas Mahotiere,BASMAHOTIERE,Bas Mahotière,Bas Mahotiere,,Nord-Ouest,Port-de-Paix,PORT DE PAIX,7,911-06,7ème Mahotière,MAHOTIERE,"(4:-73.03362198176887,19.72229042476346,-72.92211885620009,...)"
-71.9,19.483333,19.483333,-71.9,P,PPL,BASMADELEINE,Bas Madeleine,Bas Madeleine,BASMADELEINE,Bas Madeleine,Bas Madeleine,,Nord-Est,Fort-Liberté,FORT LIBERTE,2,411-04,2ème Haut Madeleine,HAUT MADELAINE,"(4:-71.93785146677163,19.4585906316525,-71.88162072991258,...)"
-72.383333,19.8,19.8,-72.383333,P,PPL,BASLIMBE,Bas Limbé,Bas Limbe,BASLIMBE,Bas Limbé,Bas Limbe,,Nord,Limbé,BAS LIMBE,2,362-02,2ème Petit Howars,PETIT HOVARA / LA FA,"(4:-72.42426073384564,19.73260851207334,-72.3539887218019,...)"
-72.383333,19.8,19.8,-72.383333,P,PPL,ANBALENBE,Anba Lenbe,Anba Lenbe,ANBALENBE,Anba Lenbe,Anba Lenbe,,Nord,Limbé,BAS LIMBE,2,362-02,2ème Petit Howars,PETIT HOVARA / LA FA,"(4:-72.42426073384564,19.73260851207334,-72.3539887218019,...)"
-72.183333,18.283333,18.283333,-72.183333,P,PPL,BASLASERRE,Bas La Serre,Bas La Serre,BASLASERRE,Bas La Serre,Bas La Serre,,Sud-Est,Belle Anse,BELLE ANSE,2,231-02,2ème Mabriol,MABRIOLE,"(4:-72.20256476705021,18.2330685380827,-72.13311286836404,...)"
-72.0,18.4,18.4,-72,P,PPL,BASLALEAU,Bas Laleau,Bas Laleau,BASLALEAU,Bas Laleau,Bas Laleau,,Ouest,Croix des Bouquets,GANTHIER,3,133-03,3ème Fonds Parisien,FOND PARISIEN,"(4:-72.03563431577089,18.34867191927384,-71.88068532976399,...)"
-72.583333,19.466667,19.466667,-72.583333,P,PPL,JULO,Julo,Julo,JULO,Julo,Julo,,Artibonite,Gonaïves,GONAIVES,3,511-02,3ème Rivière de Bayonnais,RIVIERE DE BAYONNAIS,"(4:-72.62910629681801,19.33663076220006,-72.45223149668607,...)"
-72.816667,18.233333,18.233333,-72.816667,P,PPL,JULES,Jules,Jules,JULES,Jules,Jules,,Sud-Est,Bainet,BAINET,5,221-04,5ème Bas de Grandou,BAS GRANDOU,"(4:-72.82815101765522,18.17510652714469,-72.7467161239498,...)"
-71.95,19.3,19.3,-71.95,P,PPL,JUGEDEPAIX,Juge de Paix,Juge de Paix,JUGEDEPAIX,Juge de Paix,Juge de Paix,,Centre,Hinche,CERCA CARVAJAL,1,614-01,Rang,RANG,"(4:-72.03094800164882,19.18538757657558,-71.85390019084099,...)"
-72.533333,18.516667,18.516667,-72.533333,P,PPL,JOVIN,Jovin,Jovin,JOVIN,Jovin,Jovin,,Ouest,Port-au-Prince,GRESSIER,24,116-03,24ème Petit Boucan,PETIT BOUCAN,"(4:-72.56977682893734,18.47156371929037,-72.49614020040974,...)"
-73.833333,18.3,18.3,-73.833333,P,PPL,JOURNY,Journy,Journy,JOURNY,Journy,Journy,,Sud,Cayes,CAMP PERRIN,1,714-01,1ère Lévy,LEVY MERSAN,"(4:-73.86890509099698,18.26541016884437,-73.81153710115615,...)"
-73.833333,18.3,18.3,-73.833333,P,PPL,JOURNU,Journu,Journu,JOURNU,Journu,Journu,,Sud,Cayes,CAMP PERRIN,1,714-01,1ère Lévy,LEVY MERSAN,"(4:-73.86890509099698,18.26541016884437,-73.81153710115615,...)"
-72.933333,19.733333,19.733333,-72.933333,P,PPL,JOURDIN,Jourdin,Jourdin,JOURDIN,Jourdin,Jourdin,,Nord-Ouest,Port-de-Paix,PORT DE PAIX,7,911-06,7ème Mahotière,MAHOTIERE,"(4:-73.03362198176887,19.72229042476346,-72.92211885620009,...)"
-72.579722,18.456667,18.456667,-72.579722,P,PPL,GABARET,Gabaret,Gabaret,GABARET,Gabaret,Gabaret,,Ouest,Léogâne,LEOGANE,3,121-03,3ème Grande Rivère,GRANDE RIVIERE,"(4:-72.62267808312686,18.45178453113135,-72.55577751701867,...)"
-72.579722,18.456667,18.456667,-72.579722,P,PPL,GABARE,Gabare,Gabare,GABARE,Gabare,Gabare,,Ouest,Léogâne,LEOGANE,3,121-03,3ème Grande Rivère,GRANDE RIVIERE,"(4:-72.62267808312686,18.45178453113135,-72.55577751701867,...)"
-72.15,19.516667,19.516667,-72.15,P,PPL,GABAILLE,Gabaille,Gabaille,GABAILLE,Gabaille,Gabaille,,Nord,Grande Rivière Du Nord,GRANDE RIVIERE DU NORD,4,331-04,7ème Gambade,GAMBADE,"(4:-72.18330682684842,19.49211778021157,-72.13391128018128,...)"
-74.05,18.283333,18.283333,-74.05,P,PPL,FUSETTE,Fusette,Fusette,FUSETTE,Fusette,Fusette,,Sud,Coteaux,PORT-A-PIMENT,1,742-01,1ère Paricot,PARICOT,"(4:-74.1062091120607,18.23285608134324,-74.01793654693392,...)"
-72.993333,18.310833,18.310833,-72.993333,P,PPL,DERO,Déro,Dero,DERO,Déro,Dero,,Sud-Est,Bainet,COTE-DE-FER,6,222-06,6ème Jamais Vu,JAMAIS VU,"(4:-73.01559756787333,18.17678115922331,-72.94673783228495,...)"
-72.133333,18.933333,18.933333,-72.133333,P,PPL,DERMA,Derma,Derma,DERMA,Derma,Derma,,Centre,Mirebalais,BOUCAN CARRE,3,623-03,3ème des Bayes,DES BAYES,"(4:-72.15725860589981,18.8380083573,-71.99675915710924,19.02772880284215)"
-72.333333,18.466667,18.466667,-72.333333,P,PPL,DERIVIERE,Derivière,Deriviere,DERIVIERE,Derivière,Deriviere,,Ouest,Port-au-Prince,PETION-VILLE,3,114-02,3ème Etang du Jong,ETANG DU JONC,"(4:-72.37481263259679,18.45579282298058,-72.31136043773387,...)"
-72.583333,19.85,19.85,-72.583333,P,PPL,DERERANC,Déreranc,Dereranc,DERERANC,Déreranc,Dereranc,,Nord,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.25,19.7,19.7,-72.25,P,PPL,DERCAUE,Dercaue,Dercaue,DERCAUE,Dercaue,Dercaue,,Nord,Acul du Nord,PLAINE DU NORD,2,322-02,2ème Basse Plaine,BASSE PLAINE,"(4:-72.29755923926734,19.62623901172117,-72.23184769561453,...)"
-71.816667,19.65,19.65,-71.816667,P,PPL,DERAC,Dérac,Derac,DERAC,Dérac,Derac,,Nord-Est,Fort-Liberté,FORT LIBERTE,1,411-01,1ère Dumas,DUMAS,"(4:-71.87209936998977,19.54195332288771,-71.78389258577408,...)"
-71.816667,19.65,19.65,-71.816667,P,PPL,LAGNON,Lagnon,Lagnon,LAGNON,Lagnon,Lagnon,,Nord-Est,Fort-Liberté,FORT LIBERTE,1,411-01,1ère Dumas,DUMAS,"(4:-71.87209936998977,19.54195332288771,-71.78389258577408,...)"
-72.516667,19.6,19.6,-72.516667,P,PPL,DIPE,Dipe,Dipe,DIPE,Dipe,Dipe,,Nord,Plaisance,PLAISANCE,4,371-04,4ème Mapou,MAPOU,"(4:-72.54597521968049,19.5779545585562,-72.48050100441765,19.6218712167834)"
-72.516667,19.6,19.6,-72.516667,P,PPL,DEPE,Depe,Depe,DEPE,Depe,Depe,,Nord,Plaisance,PLAISANCE,4,371-04,4ème Mapou,MAPOU,"(4:-72.54597521968049,19.5779545585562,-72.48050100441765,19.6218712167834)"
-71.8,19.583333,19.583333,-71.8,P,PPL,DEPE,Dépé,Depe,DEPE,Dépé,Depe,,Nord-Est,Ouanaminte,OUANAMINTHE,1,421-01,1ère Haut Maribahoux,HAUT MARIBAHOUX,"(4:-71.82459339157163,19.52132878279724,-71.71194023815133,...)"
-72.5,18.383333,18.383333,-72.5,P,PPL,BARRERE,Barrère,Barrere,BARRERE,Barrère,Barrere,,Sud-Est,Jacmel,JACMEL,7,211-07,7ème Grande Rivière de Jacmel,GRANDE RIV. DE JACME,"(4:-72.56495685667346,18.33239500142832,-72.42212233307907,...)"
-72.5,19.833333,19.833333,-72.5,P,PPL,BARREBOEUF,Barre Bœuf,Barre Boeuf,BARREBOEUF,Barre Bœuf,Barre Boeuf,,Nord,Borgne,BORGNE,7,351-07,7ème Fond Lagrange,COTE DE FER / FOND L,"(4:-72.5833399489793,19.79125498263153,-72.46400400088379,...)"
-72.416667,18.85,18.85,-72.416667,P,PPL,BARREAU,Barreau,Barreau,BARREAU,Barreau,Barreau,,Ouest,Arcahaie,ARCAHAIE,5,141-02,5ème Délices,DES DELICES,"(4:-72.52298020067559,18.78488054320269,-72.3603175226354,...)"
-72.766667,18.233333,18.233333,-72.766667,P,PPL,BARREAU,Barreau,Barreau,BARREAU,Barreau,Barreau,,Sud-Est,Bainet,BAINET,5,221-04,5ème Bas de Grandou,BAS GRANDOU,"(4:-72.82815101765522,18.17510652714469,-72.7467161239498,...)"
-71.983333,18.683333,18.683333,-71.983333,P,PPL,BARRASA,Barrasa,Barrasa,BARRASA,Barrasa,Barrasa,,Ouest,Croix des Bouquets,CORNILLON / GRD BOIS,1,134-01,1ère Plaine Céleste,PLAINE CELESTE,"(4:-72.05742968772978,18.62757435227468,-71.95371905728854,...)"
-71.983333,18.683333,18.683333,-71.983333,P,PPL,BARASA,Barasa,Barasa,BARASA,Barasa,Barasa,,Ouest,Croix des Bouquets,CORNILLON / GRD BOIS,1,134-01,1ère Plaine Céleste,PLAINE CELESTE,"(4:-72.05742968772978,18.62757435227468,-71.95371905728854,...)"
-71.866667,19.016667,19.016667,-71.866667,P,PPL,BARRANQUE,Barranque,Barranque,BARRANQUE,Barranque,Barranque,,Centre,Hinche,THOMONDE,2,613-02,2ème Tierra Muscady,TIERRA MOUSCADY,"(4:-71.9744319692598,18.94071816641042,-71.85639874040942,...)"
-71.866667,19.016667,19.016667,-71.866667,P,PPL,BARANQUE,Baranque,Baranque,BARANQUE,Baranque,Baranque,,Centre,Hinche,THOMONDE,2,613-02,2ème Tierra Muscady,TIERRA MOUSCADY,"(4:-71.9744319692598,18.94071816641042,-71.85639874040942,...)"
-72.5,19.383333,19.383333,-72.5,P,PPL,BARRADE,Barrade,Barrade,BARRADE,Barrade,Barrade,,Artibonite,Gonaïves,GONAIVES,3,511-02,3ème Rivière de Bayonnais,RIVIERE DE BAYONNAIS,"(4:-72.62910629681801,19.33663076220006,-72.45223149668607,...)"
-72.5,19.816667,19.816667,-72.5,P,PPL,BARQUEBORGNE,Barque Borgne,Barque Borgne,BARQUEBORGNE,Barque Borgne,Barque Borgne,,Nord,Borgne,BORGNE,7,351-07,7ème Fond Lagrange,COTE DE FER / FOND L,"(4:-72.5833399489793,19.79125498263153,-72.46400400088379,...)"
-72.466667,19.8,19.8,-72.466667,P,PPL,BARQUE,Barque,Barque,BARQUE,Barque,Barque,,Nord,Borgne,PORT MARGOT,4,352-04,4ème Haut Petit Borgne,HAUT PETIT BORGNE,"(4:-72.51274340668272,19.75761374427901,-72.44949309433071,...)"
-72.1,18.733333,18.733333,-72.1,P,PPL,BAROT,Barot,Barot,BAROT,Barot,Barot,,Centre,Mirebalais,MIREBALAIS,4,621-02,4ème Crête Brûlée,CRETE BRULEE,"(4:-72.14936613134171,18.69459998979784,-72.06968900484355,...)"
-72.066667,19.35,19.35,-72.066667,P,PPL,BARONEY,Baroney,Baroney,BARONEY,Baroney,Baroney,,Nord,Saint Raphaël,PIGNON,1,344-01,1ère Savannette,SAVANETTE,"(4:-72.15472137289288,19.3019533123956,-72.00843126459102,...)"
-72.066667,19.35,19.35,-72.066667,P,PPL,BARONCY,Baroncy,Baroncy,BARONCY,Baroncy,Baroncy,,Nord,Saint Raphaël,PIGNON,1,344-01,1ère Savannette,SAVANETTE,"(4:-72.15472137289288,19.3019533123956,-72.00843126459102,...)"
-72.733333,19.65,19.65,-72.733333,P,PPL,BOUTIN,Boutin,Boutin,BOUTIN,Boutin,Boutin,,Artibonite,Gros Morne,GROS MORNE,7,521-07,7ème Moulin,MOULIN,"(4:-72.80210107090755,19.61556416785226,-72.6926112737911,...)"
-72.160556,18.605556,18.605556,-72.160556,P,PPL,BOUTIN,Boutin,Boutin,BOUTIN,Boutin,Boutin,,Ouest,Croix des Bouquets,CROIX-DES-BOUQUES,3,131-05,3ème Petit Bois,PETIT BOIS,"(4:-72.22736969235729,18.56284814092913,-72.1506224033011,...)"
-72.716667,19.916667,19.916667,-72.716667,P,PPL,DEHOUVRAY,Dehouvray,Dehouvray,DEHOUVRAY,Dehouvray,Dehouvray,,Nord-Ouest,Saint Louis du Nord,SAINT LOUIS DU NORD,2,921-02,2ème Derouvray,DEROUVRAY,"(4:-72.74982459732718,19.87951426117439,-72.71137964195674,...)"
-72.716667,19.916667,19.916667,-72.716667,P,PPL,DEROUVRAY,De Rouvray,De Rouvray,DEROUVRAY,De Rouvray,De Rouvray,,Nord-Ouest,Saint Louis du Nord,SAINT LOUIS DU NORD,2,921-02,2ème Derouvray,DEROUVRAY,"(4:-72.74982459732718,19.87951426117439,-72.71137964195674,...)"
-73.166667,18.816667,18.816667,-73.166667,P,PPL,DEHEAUNE,Deheaune,Deheaune,DEHEAUNE,Deheaune,Deheaune,,,,,,,,,
-73.166667,18.816667,18.816667,-73.166667,P,PPL,DEBEAUNE,Debeaune,Debeaune,DEBEAUNE,Debeaune,Debeaune,,,,,,,,,
-71.966667,19.516667,19.516667,-71.966667,P,PPL,LAMOTHE,Lamothe,Lamothe,LAMOTHE,Lamothe,Lamothe,,Nord-Est,Fort-Liberté,PERCHES,2,413-02,2ème Haut des Perches,HAUT DES PERCHES,"(4:-71.97751746495891,19.50445338771385,-71.89092192320805,...)"
-72.616667,19.1,19.1,-72.616667,P,PPL,LAMOTHE,Lamothe,Lamothe,LAMOTHE,Lamothe,Lamothe,,Artibonite,Saint-Marc,SAINT-MARC,4,531-04,4ème Lalouère,LALOUERE,"(4:-72.69183163891887,19.04113873236679,-72.54733506116401,...)"
-72.15,18.533333,18.533333,-72.15,P,PPL,LAMOTHE,Lamothe,Lamothe,LAMOTHE,Lamothe,Lamothe,,Ouest,Croix des Bouquets,CROIX-DES-BOUQUES,2,131-04,2ème Petit Bois,PETIT BOIS,"(4:-72.20830904362731,18.52482826990888,-72.14052027469074,...)"
-72.116667,18.466667,18.466667,-72.116667,P,PPL,LAMOTHE,Lamothe,Lamothe,LAMOTHE,Lamothe,Lamothe,,Ouest,Croix des Bouquets,GANTHIER,6,133-05,6ème Mare Roseaux,MARE ROSEAUX,"(4:-72.12105429432006,18.41242332937333,-72.00535235192933,...)"
-72.533333,18.45,18.45,-72.533333,P,PPL,LAMOTHE,Lamothe,Lamothe,LAMOTHE,Lamothe,Lamothe,,Ouest,Léogâne,LEOGANE,6,121-04,6ème Oranger,ORANGERS,"(4:-72.55966745898587,18.41734812841355,-72.4943937223922,...)"
-72.5,18.416667,18.416667,-72.5,P,PPL,LAMOTHE,Lamothe,Lamothe,LAMOTHE,Lamothe,Lamothe,,Ouest,Léogâne,LEOGANE,8,121-06,8ème Beauséjour,BEAUSEJOUR,"(4:-72.53414130887415,18.39697759464042,-72.44925894414479,...)"
-73.766667,18.333333,18.333333,-73.766667,P,PPL,LAMORE,Lamore,Lamore,LAMORE,Lamore,Lamore,,Sud,Cayes,MANICHE,8,715-01,1ère Maniche,MANICHE,"(4:-73.79367839094482,18.31375129278808,-73.68844399689277,...)"
-73.1875,19.794444,19.794444,-73.1875,P,PPL,LAMONTAGNE,La Montagne,La Montagne,LAMONTAGNE,La Montagne,La Montagne,,Nord-Ouest,Môle Saint Nicolas,BAIE DE HENNE,3,932-03,3ème Réserve,RESERVE / TI PARADIS,"(4:-73.21595282306419,19.7062359299444,-73.13913368806908,...)"
-73.933333,18.4,18.4,-73.933333,P,PPL,LAMONGE,La Monge,La Monge,LAMONGE,La Monge,La Monge,,Grand-Anse,Corail,PESTEL,4,834-05,4e Tozia,DUCHITY,"(4:-73.94041936805922,18.36211328460058,-73.85758873822954,...)"
-73.916667,18.316667,18.316667,-73.916667,P,PPL,LAMONGE,Lamonge,Lamonge,LAMONGE,Lamonge,Lamonge,,Sud,Cayes,TORBECK,4,712-04,4ème Moreau,MOREAU,"(4:-73.98832818160014,18.2803677012086,-73.86588795186731,...)"
